time,open,high,low,close
2009-03-06T09:00:00+07:00,287.26999,290.5,285.73001,290.5
2009-03-09T09:00:00+07:00,289.51999,290.91,283.07001,284.25
2009-03-10T09:00:00+07:00,286.17001,289.76001,285.20001,289.64999
2009-03-11T09:00:00+07:00,293.06,293.48999,287.20999,287.20999
2009-03-12T09:00:00+07:00,286.82001,287.72,285.34,287.62
2009-03-13T09:00:00+07:00,291.79001,296.10001,291.57999,295.42001
2009-03-16T09:00:00+07:00,295.26001,295.54001,291.79001,295.42999
2009-03-17T09:00:00+07:00,294.66,298.60001,292.94,292.94
2009-03-18T09:00:00+07:00,295.98999,296.28,294.17001,296.06
2009-03-19T09:00:00+07:00,296.41,300.57001,296.12,297.16
2009-03-20T09:00:00+07:00,299.62,300.82001,296.56,298.85999
2009-03-23T09:00:00+07:00,301.03,307.37,300.85999,305.72
2009-03-24T09:00:00+07:00,309,309.67999,304.29001,305.57999
2009-03-25T09:00:00+07:00,305.22,306.82999,302.32999,304.81
2009-03-26T09:00:00+07:00,305.94,310.17999,305.12,306.84
2009-03-27T09:00:00+07:00,308.48001,309.04001,306.10999,307.95999
2009-03-30T09:00:00+07:00,303.62,303.97,296.32001,298.81
2009-03-31T09:00:00+07:00,299.57001,301.70999,298.89999,300.20001
2009-04-01T09:00:00+07:00,301.92001,301.97,298.23001,298.97
2009-04-02T09:00:00+07:00,301.53,309.62,301.35001,309.62
2009-04-03T09:00:00+07:00,310.37,312.60999,308.14999,312.34
2009-04-07T09:00:00+07:00,311.20001,315.41,308.60999,309.57999
2009-04-08T09:00:00+07:00,305.78,310.51001,305.78,310.51001
2009-04-09T09:00:00+07:00,311.73001,316.60001,310.01999,310.91
2009-04-10T09:00:00+07:00,313.48999,318.92001,310.20999,318.57001
2009-04-16T09:00:00+07:00,314.91,321.37,312.92001,317.22
2009-04-17T09:00:00+07:00,319.20999,322.97,314.92999,320.47
2009-04-20T09:00:00+07:00,320.62,332.72,320.13,328.48999
2009-04-21T09:00:00+07:00,322.29999,328.53,322.29999,328.01999
2009-04-22T09:00:00+07:00,330.54001,331.22,321.87,323.09
2009-04-23T09:00:00+07:00,323.64999,326.94,322.97,326.94
2009-04-24T09:00:00+07:00,330.45001,335.04001,329.45999,332.82999
2009-04-27T09:00:00+07:00,332.73001,335.42001,331.17001,333.39999
2009-04-28T09:00:00+07:00,335.48999,337.85001,328.54999,331.76001
2009-04-29T09:00:00+07:00,334.48001,340.12,332.07001,340.12
2009-04-30T09:00:00+07:00,345.89001,348.85001,343.23001,346.81
2009-05-04T09:00:00+07:00,352.64999,358.76001,351.73001,358.76001
2009-05-06T09:00:00+07:00,360.45001,371.94,357.14999,371.94
2009-05-07T09:00:00+07:00,381.10999,382.19,371.64001,374.94
2009-05-11T09:00:00+07:00,376.97,385.01999,373.54999,380.78
2009-05-12T09:00:00+07:00,378.67999,387.25,376.37,387.25
2009-05-13T09:00:00+07:00,386.35001,395.13,385.67999,393.54001
2009-05-14T09:00:00+07:00,386.26001,388.63,373.26001,373.26001
2009-05-15T09:00:00+07:00,381.17999,381.32001,370.70999,380.01999
2009-05-18T09:00:00+07:00,371.82999,384.64001,371.04999,384.64001
2009-05-19T09:00:00+07:00,393.32999,402.88,393.20999,398.01999
2009-05-20T09:00:00+07:00,401.95001,405.22,397.98001,401.45999
2009-05-21T09:00:00+07:00,399.60001,402.25,389.92999,390.48001
2009-05-22T09:00:00+07:00,391.45001,394.20999,385.60999,394.20999
2009-05-25T09:00:00+07:00,390.94,396.85001,388.26001,390.70999
2009-05-26T09:00:00+07:00,392.69,393.85999,384.76999,384.76999
2009-05-27T09:00:00+07:00,393.53,395.92001,389.75,395.13
2009-05-28T09:00:00+07:00,392.95999,396.98001,392.13,394.84
2009-05-29T09:00:00+07:00,400.23999,406.12,398.35999,398.35999
2009-06-01T09:00:00+07:00,405.5,414.92001,403.79001,414.92001
2009-06-02T09:00:00+07:00,415.29999,419.45999,408.67999,410.17999
2009-06-03T09:00:00+07:00,416.63,421.5,413.60001,416.51001
2009-06-04T09:00:00+07:00,416.81,425.59,412.95999,425.59
2009-06-05T09:00:00+07:00,427.87,435.01001,426.79999,434.10999
2009-06-08T09:00:00+07:00,432.91,437.94,426.54001,430.29001
2009-06-09T09:00:00+07:00,431.26001,436.39001,428.98999,436.39001
2009-06-10T09:00:00+07:00,441.04001,450.59,439.12,450.59
2009-06-11T09:00:00+07:00,450.04999,458.07001,450.04999,453.37
2009-06-12T09:00:00+07:00,460.45999,462.63,450.75,454.60999
2009-06-15T09:00:00+07:00,452.64001,456.64999,437.04999,441.78
2009-06-16T09:00:00+07:00,433.53,433.64001,426.98001,430.04999
2009-06-17T09:00:00+07:00,423.60999,432.42001,420.5,420.98999
2009-06-18T09:00:00+07:00,421.73999,423.22,408.26999,408.26999
2009-06-19T09:00:00+07:00,410.79001,423.47,410.79001,423.47
2009-06-22T09:00:00+07:00,425.48999,426.20001,416.89001,419.01999
2009-06-23T09:00:00+07:00,403.01001,407.98999,400.34,407.98999
2009-06-24T09:00:00+07:00,407.56,417.59,406.89999,417.59
2009-06-25T09:00:00+07:00,419.45001,429.10999,419.29999,424.88
2009-06-26T09:00:00+07:00,431.25,435.01001,428.04001,429.42999
2009-06-29T09:00:00+07:00,427.95999,435.35999,427.91,433.98001
2009-06-30T09:00:00+07:00,441.23001,441.81,429.09,430.35001
2009-07-02T09:00:00+07:00,432.85001,434.25,417.76001,421.29001
2009-07-03T09:00:00+07:00,415.23999,420.92001,415.23999,418.51999
2009-07-08T09:00:00+07:00,407.26999,412.19,405.23001,411.97
2009-07-09T09:00:00+07:00,411.35999,416.98999,409.35001,416.98999
2009-07-10T09:00:00+07:00,414.73001,414.73001,403.69,403.69
2009-07-13T09:00:00+07:00,399.19,402.59,395.53,401.06
2009-07-14T09:00:00+07:00,407.26999,414.76001,406.57001,413.48999
2009-07-15T09:00:00+07:00,416.72,422.17999,414.87,421.57999
2009-07-16T09:00:00+07:00,429.25,429.79999,417.57001,417.57001
2009-07-17T09:00:00+07:00,421.70999,429.63,418.78,428.32001
2009-07-20T09:00:00+07:00,434.72,442.72,433.51999,442.72
2009-07-21T09:00:00+07:00,440.41,446.09,439.09,439.09
2009-07-22T09:00:00+07:00,442.19,446.42999,428.98001,429.23999
2009-07-23T09:00:00+07:00,436.09,440.70999,434.69,440.70999
2009-07-24T09:00:00+07:00,444.54001,445.73999,438.92001,442.12
2009-07-27T09:00:00+07:00,447.73999,450.98999,443.07999,445.07001
2009-07-28T09:00:00+07:00,443.01001,450.34,442.95999,448.57999
2009-07-29T09:00:00+07:00,446.45001,447.45999,439.32001,442.26999
2009-07-30T09:00:00+07:00,441.72,448.10001,437.17001,448.10001
2009-07-31T09:00:00+07:00,453.39999,454.34,447.85001,449.91
2009-08-03T09:00:00+07:00,452.59,464.57001,452.20999,464.57001
2009-08-04T09:00:00+07:00,468.13,471.26001,464.76001,464.76001
2009-08-05T09:00:00+07:00,468.5,471.34,457.09,463.97
2009-08-06T09:00:00+07:00,461.97,472.26001,461.70999,471.70001
2009-08-07T09:00:00+07:00,469.70001,471.39999,464.64999,467.04999
2009-08-10T09:00:00+07:00,471.89999,472.34,465.82001,466.42001
2009-08-11T09:00:00+07:00,463.84,467.5,460.85999,465.54001
2009-08-13T09:00:00+07:00,468.73001,475.51999,465.67999,475.51001
2009-08-14T09:00:00+07:00,474.16,475.76001,470.92001,473.31
2009-08-17T09:00:00+07:00,462.95001,466.17999,453.03,454.89999
2009-08-18T09:00:00+07:00,455.22,461,449.57001,461
2009-08-19T09:00:00+07:00,461.69,461.69,451.84,453.07999
2009-08-20T09:00:00+07:00,458.88,463.78,457.98001,460.13
2009-08-21T09:00:00+07:00,461.29001,463.5,456.23999,462.82999
2009-08-24T09:00:00+07:00,470.29999,473.23001,469.14999,469.23001
2009-08-25T09:00:00+07:00,465,471.22,464.57999,469.66
2009-08-26T09:00:00+07:00,469.79001,473.57001,468.97,470.79999
2009-08-27T09:00:00+07:00,470.79001,471.45001,466.62,466.76999
2009-08-28T09:00:00+07:00,467.26001,470.69,465.42001,470.69
2009-08-31T09:00:00+07:00,467.60001,469.39999,465.39999,467.26999
2009-09-01T09:00:00+07:00,468.04001,471.88,467.45001,467.51999
2009-09-02T09:00:00+07:00,462.67001,467.06,462.09,467.06
2009-09-03T09:00:00+07:00,469.28,475.35001,468.92001,475.10999
2009-09-04T09:00:00+07:00,476.31,481.03,473.92999,477.03
2009-09-07T09:00:00+07:00,481.79001,488.16,480.54001,488.16
2009-09-08T09:00:00+07:00,491.94,500.03,488.72,496.66
2009-09-09T09:00:00+07:00,498.97,501.54999,493.79001,499.76001
2009-09-10T09:00:00+07:00,507.14999,511.87,503.39999,505.84
2009-09-11T09:00:00+07:00,509.23999,511.12,505.20999,508.20001
2009-09-14T09:00:00+07:00,502.95001,507.91,495.39999,496.95999
2009-09-15T09:00:00+07:00,500.41,504.32001,497.45001,503.92001
2009-09-16T09:00:00+07:00,509.23001,511.56,508.39001,508.39001
2009-09-17T09:00:00+07:00,515.20001,515.97998,506.03,507.98001
2009-09-18T09:00:00+07:00,508.16,510.85001,504.97,510.85001
2009-09-21T09:00:00+07:00,510.89001,512.17999,507.70001,508.39999
2009-09-22T09:00:00+07:00,508.39001,517.03998,507.88,517.03998
2009-09-23T09:00:00+07:00,519.14001,522.22998,515.34998,521.46997
2009-09-24T09:00:00+07:00,516.65002,520.25,514.41998,519.96002
2009-09-25T09:00:00+07:00,520.66998,521.47998,514.67999,514.76001
2009-09-28T09:00:00+07:00,512.67999,514.78998,502.01999,505.42001
2009-09-29T09:00:00+07:00,511.31,514,508.45001,510.94
2009-09-30T09:00:00+07:00,505.42999,512.28998,504.79999,511.82001
2009-10-01T09:00:00+07:00,513.60999,521.87,513.32001,519.83002
2009-10-02T09:00:00+07:00,515.01001,518.73999,514.20001,517.83002
2009-10-05T09:00:00+07:00,519.07001,519.40997,510.42001,512.54999
2009-10-06T09:00:00+07:00,516.95001,522.90997,515.67999,522.71002
2009-10-07T09:00:00+07:00,529.26001,533.20001,528.37,529.96997
2009-10-08T09:00:00+07:00,532.34998,535.90997,529.26001,531.51001
2009-10-09T09:00:00+07:00,535.94,538.21997,534.29999,534.29999
2009-10-12T09:00:00+07:00,536.46997,538.34003,532.10999,537.02002
2009-10-13T09:00:00+07:00,539.40997,542.21997,533.52002,533.52002
2009-10-14T09:00:00+07:00,537.25,537.60999,510.54001,523.09998
2009-10-15T09:00:00+07:00,525.95001,526.31,477.60001,494.22
2009-10-16T09:00:00+07:00,499.48999,512.09003,496.81,512.09003
2009-10-19T09:00:00+07:00,514.75,522.44,509.76001,522.44
2009-10-20T09:00:00+07:00,527.32001,528.02002,515.66998,517.13
2009-10-21T09:00:00+07:00,516.82001,519.88,508.85999,509.70999
2009-10-22T09:00:00+07:00,505.98001,506.32001,498.95001,503.39999
2009-10-26T09:00:00+07:00,507.63,510.53,502.32001,505.64001
2009-10-27T09:00:00+07:00,499,506.95999,499,506.95999
2009-10-28T09:00:00+07:00,505.12,505.48999,498.20001,498.35999
2009-10-29T09:00:00+07:00,488.82001,489.89999,483.47,486.97
2009-10-30T09:00:00+07:00,495.48001,496.20999,482.82999,483.67001
2009-11-02T09:00:00+07:00,474.26999,477.38,469.70001,477.38
2009-11-03T09:00:00+07:00,474.76999,476.32999,468.26001,469.5
2009-11-04T09:00:00+07:00,474.09,483.69,472.67001,483.69
2009-11-05T09:00:00+07:00,480.14001,484.5,478.89001,479.38
2009-11-06T09:00:00+07:00,486.34,493.10001,485.44,493.10001
2009-11-09T09:00:00+07:00,495.60999,504.91,493.39999,504.91
2009-11-10T09:00:00+07:00,506.42001,508.01001,497.67999,500.32001
2009-11-11T09:00:00+07:00,502.76999,508.09,500.88,508.09
2009-11-12T09:00:00+07:00,506.29999,507.41,490.63,490.63
2009-11-13T09:00:00+07:00,491.35001,495.07001,488.22,491.75
2009-11-16T09:00:00+07:00,494.38,500.67001,493.38,498.76999
2009-11-17T09:00:00+07:00,500.39001,502.38,495.76001,498.07001
2009-11-18T09:00:00+07:00,501.39001,503.17999,494.89999,498.01001
2009-11-19T09:00:00+07:00,496.35999,496.35999,489.95001,491.10999
2009-11-20T09:00:00+07:00,486.95999,489.89999,486.45999,487
2009-11-23T09:00:00+07:00,479.53,485.35001,478.92001,483.20999
2009-11-24T09:00:00+07:00,482.26001,484.42001,472.97,472.97
2009-11-25T09:00:00+07:00,476.29999,488.60001,475.85001,487.95001
2009-11-26T09:00:00+07:00,484.75,487.23999,479.54999,480.37
2009-11-27T09:00:00+07:00,471.39001,476.87,468.26999,476.19
2009-11-30T09:00:00+07:00,482.45999,485.78,481.09,483.54001
2009-12-01T09:00:00+07:00,485.07001,500.5,484.88,500.5
2009-12-02T09:00:00+07:00,502.73001,503.07999,486.95999,486.95999
2009-12-03T09:00:00+07:00,488.64001,497.07001,488.51001,497.07001
2009-12-04T09:00:00+07:00,494.41,496.66,488.54001,492.54999
2009-12-08T09:00:00+07:00,492.09,492.92001,488.51999,490.35999
2009-12-09T09:00:00+07:00,488.32999,488.81,482.47,487.39001
2009-12-11T09:00:00+07:00,490.75,494.54001,489.91,494.44
2009-12-14T09:00:00+07:00,493.06,502.62,492.76001,498.84
2009-12-15T09:00:00+07:00,499.66,501.34,498.10001,498.76999
2009-12-16T09:00:00+07:00,500.70001,503.98999,499.07001,503.98999
2009-12-17T09:00:00+07:00,505.48999,506.34,501.84,503.57999
2009-12-18T09:00:00+07:00,501.20001,503.45001,499.70999,503.29001
2009-12-21T09:00:00+07:00,505.23001,507.07999,502.75,503.70999
2009-12-22T09:00:00+07:00,507.45999,512.33002,506.67999,511.45001
2009-12-23T09:00:00+07:00,512.88,516.69,512.62,516.13
2009-12-24T09:00:00+07:00,519.12,520.5,512.16998,514.26001
2009-12-25T09:00:00+07:00,516.46997,517.04999,514.79999,517.01001
2009-12-28T09:00:00+07:00,518.37,519.62,516.14001,519.62
2009-12-29T09:00:00+07:00,521.04999,526.89001,520.52002,526.89001
2009-12-30T09:00:00+07:00,525.44,526.90997,519.41998,520.69
2010-01-04T09:00:00+07:00,522.47998,522.92999,513.23999,518.53998
2010-01-05T09:00:00+07:00,522.91998,525.35999,516.77002,518.12
2010-01-06T09:00:00+07:00,520.02002,522.14001,518.19,520.96002
2010-01-07T09:00:00+07:00,523.53003,525.25,519.03003,519.66998
2010-01-08T09:00:00+07:00,520.97998,525.28998,520.75,523.70001
2010-01-11T09:00:00+07:00,526.89001,531.07001,526.64001,529.90997
2010-01-12T09:00:00+07:00,528.5,531.27002,527.62,527.62
2010-01-13T09:00:00+07:00,524.42999,528.70001,524.38,528.70001
2010-01-14T09:00:00+07:00,531.92999,532.52002,529.28998,530.56
2010-01-15T09:00:00+07:00,532.48999,533.40002,527.21002,527.84998
2010-01-18T09:00:00+07:00,525.85999,528.73999,525.26001,527.97998
2010-01-19T09:00:00+07:00,528.46002,530.03003,518.96997,519.82001
2010-01-20T09:00:00+07:00,521.12,522.46002,509.59,516.51001
2010-01-21T09:00:00+07:00,512.98999,514.78998,506.04001,506.04001
2010-01-22T09:00:00+07:00,499.64999,503.64999,496.04999,502.42001
2010-01-25T09:00:00+07:00,496.42999,502.39999,493.45001,499.56
2010-01-26T09:00:00+07:00,500.69,501.42001,491.53,492.39001
2010-01-27T09:00:00+07:00,494.78,496.04999,484.39999,484.39999
2010-01-28T09:00:00+07:00,489.39999,491.45999,479.06,485.54001
2010-01-29T09:00:00+07:00,482,490.76999,481.20999,490.76999
2010-02-01T09:00:00+07:00,487.67999,491.20999,481.78,491.20999
2010-02-02T09:00:00+07:00,495.01999,495.59,487.20001,487.20001
2010-02-03T09:00:00+07:00,490.47,498.73999,490.20001,498.47
2010-02-04T09:00:00+07:00,496.53,498.89001,493.48999,493.95999
2010-02-05T09:00:00+07:00,484.70999,486.85999,482.14999,485.42999
2010-02-08T09:00:00+07:00,483.45001,484.03,476.26999,482.54999
2010-02-09T09:00:00+07:00,479.95999,482.37,475.13,480.60001
2010-02-10T09:00:00+07:00,483.69,485.89001,481.41,482.79001
2010-02-11T09:00:00+07:00,483.75,489.07001,483.75,487.95999
2010-02-12T09:00:00+07:00,488.63,492.09,486.45001,489.73001
2010-02-15T09:00:00+07:00,488.53,488.69,481.54999,482.04999
2010-02-16T09:00:00+07:00,481.60999,484.73001,481.37,484.04999
2010-02-17T09:00:00+07:00,488.35999,490.82001,487.10999,487.94
2010-02-18T09:00:00+07:00,488.62,491.22,486.01001,486.92001
2010-02-19T09:00:00+07:00,487,490.95001,484.57001,490.95001
2010-02-22T09:00:00+07:00,495.89001,497.73999,493.54001,495.23999
2010-02-23T09:00:00+07:00,494.70001,503.64001,493.91,503.28
2010-02-24T09:00:00+07:00,501.54001,504.51001,498.04999,502.87
2010-02-25T09:00:00+07:00,508.04001,508.72,500.95001,504.35999
2010-02-26T09:00:00+07:00,505.13,509.70001,502.20001,507.67999
2010-03-02T09:00:00+07:00,510.45999,517.10999,509.54001,517.10999
2010-03-03T09:00:00+07:00,520.90002,521.19,516.09003,518.98999
2010-03-04T09:00:00+07:00,518.40997,519.59998,514.27002,514.27002
2010-03-05T09:00:00+07:00,516.96002,518.89001,508.34,509.06
2010-03-08T09:00:00+07:00,512.78998,513.16998,503.85999,507.57001
2010-03-09T09:00:00+07:00,508.04999,509.47,504.60001,506.42999
2010-03-10T09:00:00+07:00,505.16,508.72,504.57999,507.98001
2010-03-11T09:00:00+07:00,508.45999,515.72998,507.92001,512.19
2010-03-12T09:00:00+07:00,512.94,517.84003,509.54001,517.84003
2010-03-15T09:00:00+07:00,514.01001,520.64001,513.41998,518.92999
2010-03-16T09:00:00+07:00,521.38,532.58002,521.38,532.03003
2010-03-17T09:00:00+07:00,537.37,543.78998,535.89001,541.65002
2010-03-18T09:00:00+07:00,544.12,544.97998,536.34998,536.34998
2010-03-19T09:00:00+07:00,539.32001,549.53998,539.32001,548.15002
2010-03-22T09:00:00+07:00,544.02002,558.39001,543.72998,546.44
2010-03-23T09:00:00+07:00,551.14001,554.40997,548.04999,554.40997
2010-03-24T09:00:00+07:00,560.41998,562.57001,556.46002,556.46002
2010-03-25T09:00:00+07:00,557.03003,559.63,550.28003,555.34998
2010-03-26T09:00:00+07:00,554.70001,558.23999,550.28998,550.28998
2010-03-29T09:00:00+07:00,552.5,552.96997,542.21997,543.70001
2010-03-30T09:00:00+07:00,546.14001,561.33002,546.14001,558.29999
2010-03-31T09:00:00+07:00,560.25,566.83002,558.28003,558.28003
2010-04-01T09:00:00+07:00,564.65997,571.01001,564.10999,568.77002
2010-04-02T09:00:00+07:00,572.77002,573.71997,566.71997,568.35999
2010-04-05T09:00:00+07:00,564.16998,573.94,559.66998,573.94
2010-04-07T09:00:00+07:00,578.06,583.88,577.32001,578.34998
2010-04-08T09:00:00+07:00,575.06,576.82001,552.84998,555.47998
2010-04-09T09:00:00+07:00,548.77002,559.73999,548.01001,559.70001
2010-04-12T09:00:00+07:00,532.59003,539.63,522.28998,536.62
2010-04-16T09:00:00+07:00,527.94,529.46002,518.35999,518.42999
2010-04-19T09:00:00+07:00,510.95999,519.10999,501.98001,512.15002
2010-04-20T09:00:00+07:00,520.44,542.69,520.15002,542.69
2010-04-21T09:00:00+07:00,538.27002,546.73999,533.39001,536.65002
2010-04-22T09:00:00+07:00,534.94,545.88,533.92999,538.20001
2010-04-23T09:00:00+07:00,526.85999,533.33002,526.85999,532.83002
2010-04-26T09:00:00+07:00,540.25,545.20001,539.32001,540.21997
2010-04-27T09:00:00+07:00,537.64001,540.07001,534.83002,538.16998
2010-04-28T09:00:00+07:00,533.04999,535.39001,527.97998,528.20001
2010-04-29T09:00:00+07:00,529.28998,531.72998,527.27002,530.91998
2010-04-30T09:00:00+07:00,535.48999,538.92999,534.06,538.92999
2010-05-04T09:00:00+07:00,557.66998,567.15002,557.13,565.04999
2010-05-06T09:00:00+07:00,557.79999,559.39001,549.07001,554.75
2010-05-07T09:00:00+07:00,543.98999,543.98999,535.39001,541.56
2010-05-10T09:00:00+07:00,544.53998,551.63,541.88,549.77002
2010-05-11T09:00:00+07:00,554.63,555.90997,543.21002,543.21002
2010-05-12T09:00:00+07:00,542.03003,549.94,540.21002,544.66998
2010-05-13T09:00:00+07:00,545.89001,547.28998,536.96997,538.46997
2010-05-14T09:00:00+07:00,529.56,539.08002,528.88,539.08002
2010-05-17T09:00:00+07:00,520.09998,527.44,519.92999,527.44
2010-05-18T09:00:00+07:00,526.22998,533.33002,523.06,532.13
2010-05-19T09:00:00+07:00,526.13,536.15997,526.13,536.15997
2010-05-24T09:00:00+07:00,531.15002,531.65997,517.21997,519.39001
2010-05-25T09:00:00+07:00,511.57999,512.33002,501.42001,502.70999
2010-05-26T09:00:00+07:00,507.88,511.66,501.67001,508.13
2010-05-27T09:00:00+07:00,505.91,517.01001,505.69,514.04999
2010-05-31T09:00:00+07:00,518.32001,524.14001,518.17999,524.14001
2010-06-01T09:00:00+07:00,525.70001,525.72998,515.96002,516.06
2010-06-02T09:00:00+07:00,518.96997,522.40997,517.5,522.21997
2010-06-03T09:00:00+07:00,529.15997,534.70001,527.84998,533.95001
2010-06-04T09:00:00+07:00,534.91998,538.38,531.63,538.27002
2010-06-07T09:00:00+07:00,526.71997,528.90997,524.34003,528.67999
2010-06-08T09:00:00+07:00,530.28003,532.88,526.13,526.13
2010-06-09T09:00:00+07:00,528.35999,532.65997,524.78003,530.69
2010-06-10T09:00:00+07:00,531.75,533.75,530.15002,533.45001
2010-06-11T09:00:00+07:00,538.02002,538.21002,531.53998,533.76001
2010-06-14T09:00:00+07:00,536.77002,542.17999,534.90997,541.10999
2010-06-15T09:00:00+07:00,540.16998,542.63,537.67999,540.27002
2010-06-16T09:00:00+07:00,545.63,549.41998,543.79999,546.09003
2010-06-17T09:00:00+07:00,549.78003,551.09003,545.59003,547.47998
2010-06-18T09:00:00+07:00,547.90002,548.98999,544.48999,548.62
2010-06-21T09:00:00+07:00,554.59998,561.35999,553.96997,559.87
2010-06-22T09:00:00+07:00,558.28998,561.38,557.21002,557.21002
2010-06-23T09:00:00+07:00,556.39001,559,554.84998,558.10999
2010-06-24T09:00:00+07:00,559.29999,559.56,547.73999,547.73999
2010-06-25T09:00:00+07:00,547.22998,550.65997,542.70001,547.63
2010-06-28T09:00:00+07:00,551.02002,555.14001,551.02002,555.14001
2010-06-29T09:00:00+07:00,552,554.21997,546.98999,550.01001
2010-06-30T09:00:00+07:00,546.40997,552.12,546.12,547.46002
2010-07-02T09:00:00+07:00,547.19,551.20001,546.34003,550.71002
2010-07-05T09:00:00+07:00,552.12,554.42999,550.31,550.75
2010-07-06T09:00:00+07:00,551.28003,559.77002,549.75,559.77002
2010-07-07T09:00:00+07:00,559.53003,560.88,556.92999,557.77002
2010-07-08T09:00:00+07:00,565.54999,566.34003,559.35999,559.35999
2010-07-09T09:00:00+07:00,563.17999,564.44,559.81,560.33002
2010-07-12T09:00:00+07:00,563,565.22998,558.28998,558.53003
2010-07-13T09:00:00+07:00,560.44,561.20001,553.59998,556.70001
2010-07-14T09:00:00+07:00,561.58002,562.45001,556.42999,556.42999
2010-07-15T09:00:00+07:00,557.51001,558.88,554.32001,557.16998
2010-07-16T09:00:00+07:00,558.16998,563.71002,558.12,561.52002
2010-07-19T09:00:00+07:00,560.94,565.78998,559.89001,563.21997
2010-07-20T09:00:00+07:00,565.81,568.03998,556.34003,559.09003
2010-07-21T09:00:00+07:00,561.82001,562.79999,556.57001,562.79999
2010-07-22T09:00:00+07:00,563.44,567.04999,557.95001,564.39001
2010-07-23T09:00:00+07:00,570.12,572.21997,567.84003,570.65997
2010-07-27T09:00:00+07:00,576.83002,583.76001,576.59003,583.54999
2010-07-28T09:00:00+07:00,587.95001,588.62,581.31,584.21002
2010-07-29T09:00:00+07:00,584.03003,587.21002,579.71997,584.20001
2010-07-30T09:00:00+07:00,584.72998,585.21002,581.10999,583.83002
2010-08-02T09:00:00+07:00,587.96997,590.39001,586.81,588.85999
2010-08-03T09:00:00+07:00,591.77002,594.76001,588.14001,589.95001
2010-08-04T09:00:00+07:00,593.19,594.66998,590.23999,591.29999
2010-08-05T09:00:00+07:00,593.46997,597.15002,592.84998,597
2010-08-06T09:00:00+07:00,596.84998,599.84003,594.92999,596.27002
2010-08-09T09:00:00+07:00,596.98999,597.63,594.20001,595.53998
2010-08-10T09:00:00+07:00,594.16998,595.09003,583.72998,585.71002
2010-08-11T09:00:00+07:00,586.27002,587.84998,581.25,585.72998
2010-08-16T09:00:00+07:00,582.44,588.88,582.28003,585.69
2010-08-17T09:00:00+07:00,586.57001,590.21002,584.12,590.21002
2010-08-18T09:00:00+07:00,592.28998,600.71002,589.54999,600.71002
2010-08-19T09:00:00+07:00,604.63,610.31,604.63,608.71997
2010-08-20T09:00:00+07:00,608.58002,614,607.85999,610.28003
2010-08-23T09:00:00+07:00,614.10999,614.63,607.23999,609.54999
2010-08-24T09:00:00+07:00,609.63,610.94,601.45001,604.12
2010-08-25T09:00:00+07:00,603.71997,607.20001,598.48999,599.73999
2010-08-26T09:00:00+07:00,602.44,603.83002,598.21997,600.91998
2010-08-27T09:00:00+07:00,601.96002,611.42999,601.34998,611.42999
2010-08-30T09:00:00+07:00,619.40002,621.67999,617.14001,619.13
2010-08-31T09:00:00+07:00,618.08002,622.66998,612.77002,622.66998
2010-09-01T09:00:00+07:00,629.94,631.89001,624.57001,628.67999
2010-09-02T09:00:00+07:00,635.60999,635.85999,622.21997,628.46997
2010-09-03T09:00:00+07:00,634.72998,639.92999,633.97998,637.41998
2010-09-06T09:00:00+07:00,645.73999,650.64001,639.26001,641.39001
2010-09-07T09:00:00+07:00,643.09998,644.32001,632.84998,635.46997
2010-09-08T09:00:00+07:00,630.09003,635.91998,628.39001,635.17999
2010-09-09T09:00:00+07:00,639.88,641.12,630.96997,632.71997
2010-09-10T09:00:00+07:00,635.40997,639.62,631.06,635.62
2010-09-13T09:00:00+07:00,641.27002,647.42999,639.60999,645.76001
2010-09-14T09:00:00+07:00,646.46002,647.31,632.98999,632.98999
2010-09-15T09:00:00+07:00,629.56,632.13,617.72998,631.78998
2010-09-16T09:00:00+07:00,633.21002,636.19,630.56,633.35999
2010-09-17T09:00:00+07:00,628.06,635.44,627.06,632.73999
2010-09-20T09:00:00+07:00,630.77002,633.44,629.88,632.59998
2010-09-21T09:00:00+07:00,637.38,643.54999,634.17999,643.54999
2010-09-22T09:00:00+07:00,648.35999,652.41998,647.29999,650.12
2010-09-23T09:00:00+07:00,653.09003,659.02002,649.87,651.10999
2010-09-24T09:00:00+07:00,653.23999,655.96002,650.69,654.87
2010-09-27T09:00:00+07:00,662.07001,665.19,658.75,663.59998
2010-09-28T09:00:00+07:00,664.64001,666.08002,656.82001,660.84003
2010-09-29T09:00:00+07:00,666.59998,672.39001,666.19,669.38
2010-09-30T09:00:00+07:00,671.65997,675.21002,668.20001,674.41998
2010-10-01T09:00:00+07:00,677.69,678.83002,671.73999,676.22998
2010-10-04T09:00:00+07:00,681.84003,683,665.42999,666.45001
2010-10-05T09:00:00+07:00,667.87,669.67999,656.95001,669.67999
2010-10-06T09:00:00+07:00,673.95001,678.19,669.09003,678.19
2010-10-07T09:00:00+07:00,677.82001,681.75,671.92999,671.92999
2010-10-08T09:00:00+07:00,673.38,675.69,665.25,666.06
2010-10-11T09:00:00+07:00,669.95001,677.46997,669.37,677.46997
2010-10-12T09:00:00+07:00,677.03998,679.14001,672.03003,676.32001
2010-10-13T09:00:00+07:00,681.28003,687.87,680.87,687.87
2010-10-14T09:00:00+07:00,691.96002,693.5,686.28998,688.98999
2010-10-15T09:00:00+07:00,689.53003,693.56,686.5,692.32001
